id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"83188",\N,\N,\N,"个人购车需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","xsl4325",\N,\N,"高中及以下","已婚",\N,"辽宁省大连市","10001-30000",\N,"有",\N
"83189",\N,\N,\N,"书店开设分店 需要资金周转
                    普通标",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","sdfhj9",\N,\N,"专科","已婚",\N,"吉林省松原市","10001-30000",\N,"有",\N
"83190",\N,\N,\N,"公司经营需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","gsgfzy",\N,\N,"研究生","已婚",\N,"江苏无锡","50000以上",\N,"有",\N
"83191",\N,\N,\N,"扩大经营   需要资金周转
                    普通标","113600.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","wangyan8",\N,"42.000000","专科","已婚",\N,"贵州省兴义市","30001-50000",\N,"有",\N
"83192",\N,\N,\N,"生活消费    需要资金周转
                    普通标","49420.000000",\N,\N,"12个月",\N,"16.000000",\N,\N,\N,"按月等额本息还款","lhd01",\N,"25.000000","本科","已婚",\N,"贵州省贵阳市","10001-30000",\N,"有",\N
"83193",\N,\N,\N,"生意周转    需要资金支持
                    普通标","56480.000000",\N,\N,"6个月",\N,"13.000000",\N,\N,\N,"按月付息到期还本","pxty123",\N,"39.000000","专科","未婚",\N,"福建省漳浦县","10001-30000",\N,"有",\N
"83194",\N,\N,\N,"结婚急需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","hi9u8mk",\N,\N,"本科","未婚",\N,"山西省太原市","8001-10000",\N,"有",\N
"83195",\N,\N,\N,"公司经营，需要资金周转",\N,\N,"本人位于重庆市永川市，因公司经营，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","hyxd",\N,\N,"本科","已婚",\N,"重庆市永川市","10001-30000",\N,"有",\N
"83196",\N,\N,\N,"扩大规模 需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","86huiboka",\N,\N,"专科","已婚",\N,"福建厦门","30001-50000",\N,"有",\N
"83197",\N,\N,\N,"公司经营   需要资金周转
                    普通标","56480.000000",\N,\N,"3个月",\N,"10.000000",\N,\N,\N,"按月付息到期还本","ocean_fish",\N,"36.000000","专科","已婚",\N,"广西南宁","5001-8000",\N,\N,\N
"83198",\N,\N,\N,"扩大经营，需资金临时周转",\N,\N,"本人位于吉林省长春市，因公司扩大经营，需资金临时周转一下，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","yzqshg",\N,\N,"专科","已婚",\N,"吉林省长春市","10001-30000",\N,"有",\N
"83199",\N,\N,\N,"公司经营，需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","tzmdwjx",\N,\N,"专科","已婚",\N,"吉林省长春市","30001-50000",\N,"有",\N
"83200",\N,\N,\N,"购买货物需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","sedw3r3w",\N,\N,"本科","已婚",\N,"陕西省西安市","50000以上",\N,"有",\N
"83201",\N,\N,\N,"房屋装修需资金周转",\N,\N,"本人位于陕西省宝鸡市，因个人房产装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","fuyy80hn",\N,\N,"本科","已婚",\N,"陕西省宝鸡市","10001-30000",\N,"有",\N
"83202",\N,\N,\N,"生活消费需要资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","silin5207",\N,\N,"本科","已婚",\N,"贵州省贵阳市","8001-10000",\N,"有",\N
"83203",\N,\N,\N,"房屋装修 需资金周转",\N,\N,"本人位于河南省济源市，因新房装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","huachengshengda",\N,\N,"专科","已婚",\N,"河南省济源市","10001-30000",\N,"有",\N
"83204",\N,\N,\N,"公司经营   需要资金周转
                    普通标","56480.000000",\N,\N,"12个月",\N,"18.000000",\N,\N,\N,"按月付息到期还本","diaosuper",\N,"46.000000","高中及以下","已婚",\N,"重庆市渝北区","10001-30000",\N,"有",\N
"83205",\N,\N,\N,"扩大经营需要资金周转",\N,\N," ","15天",\N,\N,\N,\N,\N,"到期还本付息","57fjWx",\N,\N,"专科","已婚",\N,"山东临沂","10001-30000",\N,"有",\N
"83206",\N,\N,\N,"开分店，急需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","cyigj65",\N,\N,"本科","已婚",\N,"吉林省蛟河市","30001-50000",\N,"有",\N
"83207",\N,\N,\N,"公司扩大经营，急需资金",\N,\N,"本人是山东省莱芜市人，公司法人，因公司近期需要购入一批原材料，资金周转困难，希望大家帮忙。 还款保障：本人信用良好，无任何不良记录，请大家放心投标，保证按时还款。","15天",\N,\N,\N,\N,\N,"到期还本付息","lvsh",\N,\N,"专科","已婚",\N,"山东省莱芜市","10001-30000",\N,"有",\N
"83208",\N,\N,\N,"日常生活消费需要资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","tf0d7C",\N,\N,"专科","已婚",\N,"云南昆明","5001-8000",\N,"有",\N
"83209",\N,\N,\N,"公司经营需资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","sft1226",\N,\N,"本科","已婚",\N,"重庆市万州区","30001-50000",\N,"有",\N
"83210",\N,\N,\N,"房屋装修需资金支持",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","suguangb",\N,\N,"本科","已婚",\N,"山东省济南市","5001-8000",\N,"有",\N
"83211",\N,\N,\N,"日常消费需要资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","zhanghj",\N,\N,"专科","已婚",\N,"广西来宾市","5001-8000",\N,"有",\N
"83212",\N,\N,\N,"房屋装修需资金支持",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","chenhn",\N,\N,"本科","已婚",\N,"湖南省南县","5001-8000",\N,"有",\N
"83213",\N,\N,\N,"房屋装修需资金支持",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","donghuix",\N,\N,"专科","已婚",\N,"湖北省桃源县","8001-10000",\N,"有",\N
"83214",\N,\N,\N,"新房装修，资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","zzg6",\N,\N,"专科","已婚",\N,"重庆市梁平县","5001-8000",\N,"有",\N
"83215",\N,\N,\N,"生活消费    需要资金周转
                    普通标","56480.000000",\N,\N,"6个月",\N,"15.000000",\N,\N,\N,"按月付息到期还本","scarlett",\N,"53.000000","高中及以下","已婚",\N,"江苏省高淳区","8001-10000",\N,"有",\N
"83216",\N,\N,\N,"房屋装修需资金支持",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","zhangdj",\N,\N,"专科","已婚",\N,"重庆市忠县","10001-30000",\N,"有",\N
"83217",\N,\N,\N,"日常生活消费急需资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","ccc45856",\N,\N,"本科","已婚",\N,"湖北省鄂州市","30001-50000",\N,"有",\N
"83218",\N,\N,\N,"店面装修，急需资金周转",\N,\N,"本人位于辽宁省鞍山市，因店面扩大装修，需要资金周转，望大家多多支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","dyg7809",\N,\N,"高中及以下","已婚",\N,"辽宁省鞍山市","10001-30000",\N,"有",\N
"83219",\N,\N,\N,"房子装修需资金周转",\N,\N,\N,"15天",\N,\N,\N,\N,\N,"到期还本付息","lms1110",\N,\N,"高中及以下","已婚",\N,"重庆市云阳县","8001-10000",\N,"有",\N
"83220",\N,\N,\N,"项目运作，需要一笔资金周转",\N,\N,"本人住址位于福建省莆田市，有独立住房，因项目运作，需要一笔资金周转。","15天",\N,\N,\N,\N,\N,"到期还本付息","ki54vy",\N,\N,"专科","已婚",\N,"福建省莆田市","30001-50000",\N,"有",\N
"83221",\N,\N,\N,"餐饮扩大经营需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","201u6O",\N,\N,"本科","已婚",\N,"甘肃靖远","5001-8000",\N,"有",\N
"83222",\N,\N,\N,"企业经营   需资金周转
                    普通标","56480.000000",\N,\N,"12个月",\N,"18.000000",\N,\N,\N,"按月付息到期还本","lilixiong520",\N,"36.000000","研究生","已婚",\N,"成都市锦江区","10001-30000",\N,"有",\N
"83223",\N,\N,\N,"扩大经营需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","fenger4814",\N,\N,"本科","已婚",\N,"山东省商河县","10001-30000",\N,"有",\N
"83224",\N,\N,\N,"新房装修 需要资金周转",\N,\N,"本人位于福建省南靖县，个人新房装修需要资金周转，望大家帮忙。","15天",\N,\N,\N,\N,\N,"到期还本付息","vu900bhj",\N,\N,"研究生","已婚",\N,"福建省南靖县","10001-30000",\N,"有",\N
"83225",\N,\N,\N,"房屋装修需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","hongshu",\N,\N,"专科","已婚",\N,"北京延庆","30001-50000",\N,"有",\N
"83226",\N,\N,\N,"扩大经营资金周转
                    普通标",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","7Fh10E",\N,\N,"本科","已婚",\N,"福建省华安县","8001-10000",\N,"有",\N
"83227",\N,\N,\N,"扩大经营   需要资金周转
                    普通标","99400.000000",\N,\N,"1个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","lzg2009",\N,"39.000000","专科","已婚",\N,"湖南省中方县","30001-50000",\N,"有",\N
"83228",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","ttw123",\N,\N,"本科","已婚",\N,"重庆市合川区","10001-30000",\N,"有",\N
"83229",\N,\N,\N,"扩大经营 需要资金周转",\N,\N,"本人位于河北省唐山市，因公司要扩大经营，需要资金周转，请大家多多支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","huwanjia",\N,\N,"专科","已婚",\N,"河北唐山","10001-30000",\N,\N,\N
"83230",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","xinghongbz",\N,\N,"高中及以下","已婚",\N,"福建省泉州市","30001-50000",\N,"有",\N
"83231",\N,\N,\N,"公司经营，需要资金周转
                    普通标","99400.000000",\N,\N,"1个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","lc002398",\N,"45.000000","专科","已婚",\N,"四川省成都市成华区","10001-30000",\N,\N,\N
"83232",\N,\N,\N,"公司经营 需要资金周转",\N,\N,"本人位于河南省义马市，因要进一批原材料，需要资金周转一下。","15天",\N,\N,\N,\N,\N,"到期还本付息","sdscfsf",\N,\N,"高中及以下","已婚",\N,"河南省义马市","10001-30000",\N,"有",\N
"83233",\N,\N,\N,"商铺装修 急需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","chenruizhaoming",\N,\N,"专科","已婚",\N,"河南省郑州市二七区","30001-50000",\N,"有",\N
"83234",\N,\N,\N,"商铺装修 急需资金周转",\N,\N,"本人有一位于四川省简阳市的商铺，急需一笔装修费用。","15天",\N,\N,\N,\N,\N,"到期还本付息","nvnhb",\N,\N,"专科","已婚",\N,"四川省简阳市","10001-30000",\N,"有",\N
"83235",\N,\N,\N,"购房需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","xucye",\N,\N,"专科","已婚",\N,"云南是曲靖市","5001-8000",\N,"有",\N
"83236",\N,\N,\N,"老房子装修需资金支持
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","wangykk",\N,\N,"本科","已婚",\N,"长春市绿园区","8001-10000",\N,"有",\N
"83237",\N,\N,\N,"购车需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","shixuf",\N,\N,"本科","已婚",\N,"长春市绿园区","8001-10000",\N,"有",\N
"83238",\N,\N,\N,"企业扩大经营需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","qixiaol",\N,\N,"专科","已婚",\N,"重庆市渝北区","10001-30000",\N,"有",\N
"83239",\N,\N,\N,"生意周转    需要资金支持
                    普通标","56480.000000",\N,\N,"6个月",\N,"15.000000",\N,\N,\N,"按月付息到期还本","xucy78",\N,"28.000000","本科","已婚",\N,"重庆市渝北区","8001-10000",\N,"有",\N
"83240",\N,\N,\N,"日常生活消费
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","gongyafa",\N,\N,"本科","已婚",\N,"云南省玉溪市","5001-8000",\N,"有",\N
"83241",\N,\N,\N,"课程进修需资金支持
                    普通标",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","zzhjjo",\N,\N,"研究生","已婚",\N,"福建省南平市","10001-30000",\N,"有",\N
"83242",\N,\N,\N,"婚房装修需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","chenllll",\N,\N,"专科","已婚",\N,"陕西省兴平市","8001-10000",\N,"有",\N
"83243",\N,\N,\N,"个体生意扩大经营
                    普通标",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","cuijingui",\N,\N,"高中及以下","已婚",\N,"安徽省蚌埠市","10001-30000",\N,"有",\N
"83244",\N,\N,\N,"买车需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","suruyss",\N,\N,"本科","已婚",\N,"云南省玉溪市","8001-10000",\N,"有",\N
"83245",\N,\N,\N,"购房需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","zhaojiub",\N,\N,"本科","已婚",\N,"贵州省都匀市","8001-10000",\N,"有",\N
"83246",\N,\N,\N,"生意周转需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","chenhaiy",\N,\N,"专科","已婚",\N,"福建省连江县","10001-30000",\N,"有",\N
"83247",\N,\N,\N,"商品房装修需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","zouwei",\N,\N,"本科","已婚",\N,"西宁市城西区","8001-10000",\N,"有",\N
"83248",\N,\N,\N,"购原料扩大经营
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","liushul",\N,\N,"专科","已婚",\N,"云南省玉溪市","10001-30000",\N,"有",\N
"83249",\N,\N,\N,"扩大经营需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","huanglianl",\N,\N,"专科","已婚",\N,"重庆市大足县","10001-30000",\N,"有",\N
"83250",\N,\N,\N,"生意周转    需要资金支持
                    普通标","100800.000000",\N,\N,"1个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","vfxx",\N,"38.000000","专科","已婚",\N,"安徽省合肥市","8001-10000",\N,"有",\N
"83251",\N,\N,\N,"装修房屋需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"到期还本付息","zhaojuxia",\N,\N,"本科","已婚",\N,"河南省禹州市","10001-30000",\N,"有",\N
"83252",\N,\N,\N,"日常消费需要资金周转
                    普通标",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","k88707",\N,\N,"本科","已婚",\N,"四川什邡","5001-8000",\N,"有",\N
"83253",\N,\N,\N,"购买原材料用于工程资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","bhiuh87",\N,\N,"本科","已婚",\N,"山西大同","30001-50000",\N,"有",\N
"83254",\N,\N,\N,"购车需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","w3kmhjh",\N,\N,"专科","已婚",\N,"山西省阳城县","8001-10000",\N,\N,\N
"83255",\N,\N,\N,"公司经营需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","f90molm",\N,\N,"本科","已婚",\N,"四川成都","10001-30000",\N,"有",\N
"83256",\N,\N,\N,"生意周转    需要资金支持
                    普通标","70600.000000",\N,\N,"6个月",\N,"15.000000",\N,\N,\N,"按月付息到期还本","a3386318",\N,"45.000000","本科","已婚",\N,"河北省承德市","8001-10000",\N,"有",\N
"83257",\N,\N,\N,"扩大经营需要资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","wangqqi",\N,\N,"本科","已婚",\N,"贵州省思南县","8001-10000",\N,"有",\N
"83258",\N,\N,\N,"购置家具需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","chenlif",\N,\N,"专科","已婚",\N,"福建省莆田市","10001-30000",\N,"有",\N
"83259",\N,\N,\N,"公司经营资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","shanyin",\N,\N,"高中及以下","已婚",\N,"河南省郑州市","8001-10000",\N,"有",\N
"83260",\N,\N,\N,"扩大经营急需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","zhangchunw",\N,\N,"专科","已婚",\N,"山东省青岛市","8001-10000",\N,"有",\N
"83261",\N,\N,\N,"公司扩大装修需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","chenjufk",\N,\N,"高中及以下","已婚",\N,"江苏省扬州市","8001-10000",\N,"有",\N
"83262",\N,\N,\N,"房屋装修   需要资金周转
                    普通标","88400.000000",\N,\N,"1个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","abcd93030",\N,"36.000000","专科","已婚",\N,"重庆市巫山县","10001-30000",\N,"有",\N
"83263",\N,\N,\N,"购家具需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","zhangmingh",\N,\N,"本科","已婚",\N,"贵州省安顺市","5001-8000",\N,"有",\N
"83264",\N,\N,\N,"购房需资金周转
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","xuxiaop",\N,\N,"本科","已婚",\N,"河南省开封县","5001-8000",\N,"有",\N
"83265",\N,\N,\N,"婚房装修需资金
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","xuzhiqin",\N,\N,"本科","已婚",\N,"福建省厦门市","8001-10000",\N,"有",\N
"83266",\N,\N,\N,"老房子翻新装修
                    					优选理财",\N,\N,\N,"1个月",\N,\N,\N,\N,\N,"按月付息到期还本","cangxi",\N,\N,"本科","已婚",\N,"四川省都江堰市","8001-10000",\N,"有",\N
